feature,target,n,spearman_rho,abs_spearman_rho,p_value,feature_median,target_median,q_value_bh
nrem_second_half_sdnn_median_ms,TotalLightSleepTime,211,-0.05794469707905222,0.05794469707905222,0.40236820267260887,35.577469,266.2,0.5453430996947839
combo_wake_sleep_hr_median,DesatBurdenOverall,213,-0.057905383018836805,0.057905383018836805,0.400440891587001,62.501789,55.0,0.5433623266019987
selected_lf_hf_fixed_n_windows_total,ODI_3_Percent,211,0.05776341789794889,0.05776341789794889,0.4038443823418755,238.0,9.71,0.5468354859108004
selected_lf_hf_fixed_total_min,ODI_3_Percent,211,0.05776341789794889,0.05776341789794889,0.4038443823418755,476.0,9.71,0.5468354859108004
combo_pre_sleep_wake_rmssd_mean_ms,DesatBurdenPerHour,194,0.05775875300098318,0.05775875300098318,0.4237366005507245,31.0169565,8.5,0.5651113319030014
combo_all_sleep_sdnn_mean_ms,ODI,211,-0.05763483428614409,0.05763483428614409,0.4048934037373435,42.238175,4.19,0.547874322644127
combo_all_sleep_sdnn_mean_ms,ODI_4_Percent,211,-0.05763483428614409,0.05763483428614409,0.4048934037373435,42.238175,4.19,0.547874322644127
combo_pre_sleep_wake_rmssd_mean_ms,ODI_3_Percent,194,0.057587585091009474,0.057587585091009474,0.42511376788905564,31.0169565,9.675,0.5659577223004622
aux_rows,MeanNadirDesaturations,213,0.05753130865903306,0.05753130865903306,0.40349637731747345,28544.0,91.76,0.5466180888537759
combo_wake_sleep_sleep_hours,MeanNadirDesaturations,213,0.05753130865903306,0.05753130865903306,0.40349637731747345,7.928611,91.76,0.5466180888537759
combo_deep_sdnn_median_ms,TotalSleepTime,211,-0.057517917063368534,0.057517917063368534,0.40584865007154436,31.266907,410.2,0.5489121816366528
sleep_end_h_from_start,MinSatValue,211,-0.05748749487493804,0.05748749487493804,0.4060974267681339,7.853611,87.0,0.5490827215008399
selected_sdnn_mean_ms,TotalWakeTime,211,0.057479472826133214,0.057479472826133214,0.4061630419332345,39.801281,55.0,0.5490827215008399
combo_wake_sleep_rmssd_mean_ms,MeanSatValue,213,0.05734459243489258,0.05734459243489258,0.4050266709833048,30.722601,94.0,0.5479275214972474
selected_lf,TotalWakeTime,211,0.057236106552894926,0.057236106552894926,0.4081566061625229,465.879968,55.0,0.5511389967908853
combo_nrem_lf,TotalWakeTime,211,0.057236106552894926,0.057236106552894926,0.4081566061625229,465.879968,55.0,0.5511389967908853
combo_all_sleep_sdnn_median_ms,AHI_4_Percent,211,-0.057197842876492266,0.057197842876492266,0.40847057330598724,38.084256,4.68,0.5514352739630828
combo_pre_sleep_wake_hr_mean,AreaUnder90Overall,202,0.05718856185499042,0.05718856185499042,0.41884885858347776,66.01266100000001,1.0,0.5598731476641857
combo_wake_sleep_hr_median,ODI_3_Percent,213,-0.05714166855783533,0.05714166855783533,0.406693700096463,62.501789,9.71,0.5496726903737131
sleep_deep_n,MinSatValue,213,0.05710089206669107,0.05710089206669107,0.4070291706806288,3390.0,87.0,0.5499986384173835
combo_pre_sleep_wake_lf_hf_fixed_valid_pct,MinPRSleep,203,-0.05709916114918459,0.05709916114918459,0.4184147623305492,2.0,48.0,0.5594211127720685
combo_wake_sleep_sdnn_median_ms,MaxPRSleep,213,-0.05708003942152934,0.05708003942152934,0.40720078992819375,40.392322,92.0,0.5501030824325286
selected_lf_hf_fixed_n_windows_total,MinSatValue,211,-0.056950610697805715,0.056950610697805715,0.4105026410144922,238.0,87.0,0.5532652991411835
selected_lf_hf_fixed_total_min,MinSatValue,211,-0.056950610697805715,0.056950610697805715,0.4105026410144922,476.0,87.0,0.5532652991411835
evt_unclassified_3_pct,REM_ODI,209,0.05694385992426509,0.05694385992426509,0.4128118644010913,0.0,6.08,0.5543446449889856
combo_deep_sdnn_median_ms,MinSatValue,211,0.0569421881131606,0.0569421881131606,0.4105719733630214,31.266907,87.0,0.5532652991411835
evt_obstructive_3_n,TotalLightSleepTime,211,0.05692297579732972,0.05692297579732972,0.410730149586774,62.0,266.2,0.5532652991411835
selected_hr_std_bpm,AHI,211,-0.05691755095686878,0.05691755095686878,0.410774819149747,4.069837,9.7,0.5532652991411835
selected_hr_std_bpm,AHI_3_Percent,211,-0.05691755095686878,0.05691755095686878,0.410774819149747,4.069837,9.7,0.5532652991411835
combo_nrem_hr_std,AHI,211,-0.05691755095686878,0.05691755095686878,0.410774819149747,4.069837,9.7,0.5532652991411835
combo_nrem_hr_std,AHI_3_Percent,211,-0.05691755095686878,0.05691755095686878,0.410774819149747,4.069837,9.7,0.5532652991411835
combo_rem_lf_hf,MaxPRSleep,210,0.05690353236101912,0.05690353236101912,0.41201456015505733,2.5560355,92.5,0.5535288907680936
combo_rem_lf_hf_fixed_mean,MaxPRSleep,210,0.05690353236101912,0.05690353236101912,0.41201456015505733,2.5560355,92.5,0.5535288907680936
nrem_second_half_sdnn_median_ms,NREM_AHI,209,-0.05688871187243303,0.05688871187243303,0.41326527482269915,35.577469,7.71,0.5546980627769807
selected_hr_median_bpm,DesatBurdenOverall,211,-0.056875265253269885,0.056875265253269885,0.41112310893071335,61.508851,55.0,0.5532822583677691
combo_nrem_hr_median,DesatBurdenOverall,211,-0.056875265253269885,0.056875265253269885,0.41112310893071335,61.508851,55.0,0.5532822583677691
combo_wake_sleep_hr_median,AHI,213,-0.05685979641839515,0.05685979641839515,0.40901602532693304,62.501789,9.7,0.5519161174703086
combo_wake_sleep_hr_median,AHI_3_Percent,213,-0.05685979641839515,0.05685979641839515,0.40901602532693304,62.501789,9.7,0.5519161174703086
selected_hr_std_bpm,MeanSatValue,211,0.05684692526290571,0.05684692526290571,0.41135663104983655,4.069837,94.0,0.5532822583677691
combo_nrem_hr_std,MeanSatValue,211,0.05684692526290571,0.05684692526290571,0.41135663104983655,4.069837,94.0,0.5532822583677691
sleep_midpoint_h_from_start,MeanNadirDesaturations,211,0.05681951738238726,0.05681951738238726,0.4115825468931915,4.0275,91.76,0.5534584767076535
combo_deep_hf,AreaUnder90Overall,211,0.05680441099624232,0.05680441099624232,0.41170709604041533,247.633367,1.0,0.5534983365854546
selected_sdnn_mean_ms,TotalDeepSleepTime,211,0.056783362137431785,0.056783362137431785,0.4118806767038238,39.801281,57.52,0.5535288907680936
combo_rem_hr_std,TotalREMTime,211,0.05670138653338057,0.05670138653338057,0.4125571040297218,4.547081,84.5,0.5541301314374337
sleep_included_pct,NREM_AHI,209,-0.056648573232018745,0.056648573232018745,0.41524303169430354,69.2,7.71,0.5562005881582862
sleep_excluded_pct,NREM_AHI,209,0.056648573232018745,0.056648573232018745,0.41524303169430354,30.8,7.71,0.5562005881582862
combo_all_sleep_rmssd_mean_ms,SatBelow90,211,0.05663946849547801,0.05663946849547801,0.4130684580379551,30.18889,0.62,0.5545615210122823
combo_all_sleep_lf_hf_fixed_n_windows_valid,TotalWakeTime,213,-0.05659111957110266,0.05659111957110266,0.4112369126701195,142.0,55.0,0.5532822583677691
combo_all_sleep_lf_hf_fixed_valid_min,TotalWakeTime,213,-0.05659111957110266,0.05659111957110266,0.4112369126701195,284.0,55.0,0.5532822583677691
combo_nrem_sdnn_mean_ms,TotalWakeTime,211,0.05641083299640186,0.05641083299640186,0.4149598852541859,39.565783,55.0,0.5562005881582862
selected_hr_min_bpm,TotalSleepTime,211,0.05638675128512866,0.05638675128512866,0.4151594008341928,49.144345,410.2,0.5562005881582862
selected_prv_rmssd_pre_final_exclusion_valid_pct,MaxPRSleep,213,-0.05630561549593801,0.05630561549593801,0.4136046654901807,71.1,92.0,0.554902575623214
combo_deep_sleep_hours,MinSatValue,213,0.056305221524858264,0.056305221524858264,0.41360793831174747,0.940833,87.0,0.554902575623214
combo_deep_sdnn_median_ms,AHI_4_Percent,211,0.05629595280355335,0.05629595280355335,0.41591216694257904,31.266907,4.68,0.5569689454900393
sleep_excluded_n,MeanSatValue,213,0.05629174567362124,0.05629174567362124,0.4137198949234244,8640.0,94.0,0.5549251212496346
combo_all_sleep_hr_mean,DesatBurdenOverall,211,-0.05627921610812533,0.05627921610812533,0.41605101003103484,62.648618,55.0,0.5570269721076665
selected_sdnn_median_ms,TotalDeepSleepTime,211,0.05620911534835746,0.05620911534835746,0.41663284201544426,36.668103,57.52,0.5576466405339187
selected_prv_excluded_quality_only_min,AreaUnder90PerHour,211,0.0562004152359004,0.0562004152359004,0.4167050856390291,3.183333,0.0,0.5576466405339187
combo_wake_sleep_sdnn_median_ms,AreaUnder90PerHour,213,-0.05613720353540767,0.05613720353540767,0.41500509504490324,40.392322,0.0,0.5562005881582862
nrem_second_half_lf_hf_fixed_median,MaxPRSleep,209,0.05603199025745013,0.05603199025745013,0.4203465032871261,1.564162,92.0,0.5614889617889417
combo_rem_lf_hf_fixed_median,TotalREMTime,210,-0.05592203836561979,0.05592203836561979,0.42013824106741493,1.8088745,84.71000000000001,0.5613393406426492
combo_pre_sleep_wake_hr_mean,TotalLightSleepTime,202,0.0558959797832866,0.0558959797832866,0.4294582669981897,66.01266100000001,266.16499999999996,0.5698191984949909
combo_rem_lf_hf_fixed_n_windows_valid,MeanPRSleep,212,0.055872650309175965,0.055872650309175965,0.4183191579319999,20.0,62.0,0.5594211127720685
combo_rem_lf_hf_fixed_valid_min,MeanPRSleep,212,0.055872650309175965,0.055872650309175965,0.4183191579319999,40.0,62.0,0.5594211127720685
combo_all_sleep_sdnn_mean_ms,AreaUnder90Overall,211,-0.0558541835359434,0.0558541835359434,0.41958606022110023,42.238175,1.0,0.5607300419820019
combo_wake_sleep_hr_median,TotalSleepTime,213,0.05573965312664733,0.05573965312664733,0.4183219413888545,62.501789,409.67,0.5594211127720685
combo_pre_sleep_wake_lf,ODI,157,-0.05556494477314569,0.05556494477314569,0.48944149724263275,332.356883,3.91,0.6230887409149745
combo_pre_sleep_wake_lf,ODI_4_Percent,157,-0.05556494477314569,0.05556494477314569,0.48944149724263275,332.356883,3.91,0.6230887409149745
combo_nrem_sdnn_median_ms,TotalREMTime,211,-0.05555356837756884,0.05555356837756884,0.42209686480304665,36.826299,84.5,0.5635688909183535
combo_nrem_sdnn_mean_ms,DesatBurdenOverall,211,-0.05553823783577501,0.05553823783577501,0.42222514277245937,39.565783,55.0,0.5636111312998359
prv_tv_sdnn_pre_final_exclusion_valid_min,MinSatValue,211,0.05552205476121444,0.05552205476121444,0.4223605788983317,342.2,87.0,0.5636629052940664
combo_all_sleep_hf,NREM_ODI,209,0.05549191079073517,0.05549191079073517,0.42484665396619337,201.277283,2.62,0.5659446518800456
combo_all_sleep_hr_median,REM_AHI,209,-0.05547398481129931,0.05547398481129931,0.4249964977098144,61.936814,15.36,0.5659577223004622
nrem_second_half_rmssd_median_ms,MeanSatValue,210,0.055449069167254776,0.055449069167254776,0.42408605936900123,29.878721499999997,94.0,0.5654480791586683
selected_sdnn_median_ms,ODI_3_Percent,211,-0.05542610704034118,0.05542610704034118,0.4231640841974815,36.668103,9.71,0.5644768845013066
evt_obstructive_3_n,MaxPRSleep,213,0.055345097702874685,0.055345097702874685,0.421629070934071,62.0,92.0,0.5630732176980769
combo_all_sleep_rmssd_median_ms,NREM_ODI,209,0.05530590585459027,0.05530590585459027,0.4264029644182268,29.117836,2.62,0.5672404398921301
nrem_first_half_lf_ms2,AHI,211,-0.05528624365312578,0.05528624365312578,0.4243369472255094,420.055068,9.7,0.5655240119330829
nrem_first_half_lf_ms2,AHI_3_Percent,211,-0.05528624365312578,0.05528624365312578,0.4243369472255094,420.055068,9.7,0.5655240119330829
combo_all_sleep_hr_std,TotalREMTime,211,0.055256553662792855,0.055256553662792855,0.4245861633828766,4.294785,84.5,0.5657268688254367
combo_wake_sleep_hr_std,AreaUnder90Overall,213,-0.05521789960043366,0.05521789960043366,0.4226984708859063,4.967143,1.0,0.5639847820193561
selected_lf_hf_fixed_median,MaxPRSleep,211,0.05517815568770006,0.05517815568770006,0.42524463976691107,1.636657,92.0,0.5659577223004622
combo_nrem_lf_hf_fixed_median,MaxPRSleep,211,0.05517815568770006,0.05517815568770006,0.42524463976691107,1.636657,92.0,0.5659577223004622
combo_pre_sleep_wake_rmssd_mean_ms,ODI,194,0.05517305705830266,0.05517305705830266,0.4448149416028371,31.0169565,4.165,0.5844020588933871
combo_pre_sleep_wake_rmssd_mean_ms,ODI_4_Percent,194,0.05517305705830266,0.05517305705830266,0.4448149416028371,31.0169565,4.165,0.5844020588933871
selected_hr_max_bpm,DesatBurdenPerHour,211,0.05501038440089793,0.05501038440089793,0.42665576362280333,102.223667,9.0,0.567302382809482
combo_rem_hr_std,REM_AHI,209,0.054994420046295865,0.054994420046295865,0.42901655643684244,4.547081,15.36,0.5695480439653232
combo_all_sleep_sdnn_median_ms,REM_AHI,209,-0.05493526859360191,0.05493526859360191,0.4295139225967044,38.084256,15.36,0.5698191984949909
combo_wake_sleep_hr_mean,DesatBurdenOverall,213,-0.054809278872064264,0.054809278872064264,0.42614454686549774,63.342141,55.0,0.5670260089709293
combo_pre_sleep_wake_lf_hf_fixed_n_windows_total,AHI,211,0.05480643975610721,0.05480643975610721,0.42837478611722835,235.0,9.7,0.5688255356638606
combo_pre_sleep_wake_lf_hf_fixed_n_windows_total,AHI_3_Percent,211,0.05480643975610721,0.05480643975610721,0.42837478611722835,235.0,9.7,0.5688255356638606
combo_pre_sleep_wake_lf_hf_fixed_total_min,AHI,211,0.05480643975610721,0.05480643975610721,0.42837478611722835,470.0,9.7,0.5688255356638606
combo_pre_sleep_wake_lf_hf_fixed_total_min,AHI_3_Percent,211,0.05480643975610721,0.05480643975610721,0.42837478611722835,470.0,9.7,0.5688255356638606
combo_nrem_sleep_hours,MeanSatValue,213,0.05476600995222228,0.05476600995222228,0.4265104027732112,5.397778,94.0,0.5672539723998558
combo_wake_sleep_hr_mean,TotalSleepTime,213,0.054738707425171694,0.054738707425171694,0.4267413500317554,63.342141,409.67,0.567302382809482
sleep_included_n,MeanSatValue,213,0.054726501261892324,0.054726501261892324,0.4268446232218379,19440.0,94.0,0.5673103561143479
combo_pre_sleep_wake_lf_hf,TotalDeepSleepTime,157,0.054710141084927326,0.054710141084927326,0.49615752409273584,1.496004,57.02,0.6293150675312821
combo_pre_sleep_wake_lf_hf_fixed_mean,TotalDeepSleepTime,157,0.054710141084927326,0.054710141084927326,0.49615752409273584,1.496004,57.02,0.6293150675312821
combo_rem_sdnn_mean_ms,MeanNadirDesaturations,211,0.054693752686008,0.054693752686008,0.4293263240118792,47.855066,91.76,0.5698191984949909
combo_rem_lf_hf,TotalREMTime,210,-0.05466703771895967,0.05466703771895967,0.430660609431457,2.5560355,84.71000000000001,0.5705617160845655
combo_rem_lf_hf_fixed_mean,TotalREMTime,210,-0.05466703771895967,0.05466703771895967,0.430660609431457,2.5560355,84.71000000000001,0.5705617160845655
selected_prv_selected_policy_min,MeanSatValue,211,0.054639109100307094,0.054639109100307094,0.42978817717746276,324.0,94.0,0.5700533657718815
prv_tv_lf_final_analysis_valid_pct,TotalWakeTime,211,-0.05456495435014566,0.05456495435014566,0.43041539870304846,51.8,55.0,0.570496046644586
prv_tv_hf_final_analysis_valid_pct,TotalWakeTime,211,-0.05456495435014566,0.05456495435014566,0.43041539870304846,51.8,55.0,0.570496046644586
prv_tv_lf_hf_final_analysis_valid_pct,TotalWakeTime,211,-0.05456495435014566,0.05456495435014566,0.43041539870304846,51.8,55.0,0.570496046644586
combo_deep_hr_median,DesatBurdenOverall,211,-0.054520437931894664,0.054520437931894664,0.4307921841910758,61.604618,55.0,0.5706064088581317
combo_deep_rmssd_mean_ms,MaxPRSleep,211,-0.054364574036944675,0.054364574036944675,0.4321129071318618,31.238855,92.0,0.5722258116242094
selected_prv_selected_policy_min,AHI,211,-0.05414726528327976,0.05414726528327976,0.4339581678361064,324.0,9.7,0.5741479207849756
selected_prv_selected_policy_min,AHI_3_Percent,211,-0.05414726528327976,0.05414726528327976,0.4339581678361064,324.0,9.7,0.5741479207849756
selected_hr_valid_min,TotalWakeTime,213,0.05406372891682935,0.05406372891682935,0.432473848165444,273.6,55.0,0.5725737758231259
combo_wake_sleep_sdnn_mean_ms,MinSatValue,213,0.05400392458459913,0.05400392458459913,0.4329838839146122,45.76781,87.0,0.5731189312278752
selected_sdnn_mean_ms,DesatBurdenPerHour,211,-0.05399758577670629,0.05399758577670629,0.435231785310477,39.801281,9.0,0.5757023751260381
nrem_first_half_sdnn_median_ms,AreaUnder90PerHour,211,-0.053955935121934584,0.053955935121934584,0.43558656970780496,36.531126,0.0,0.5759376136116617
nrem_second_half_sdnn_median_ms,TotalREMTime,211,-0.0539535213657111,0.0539535213657111,0.43560713539798346,35.577469,84.5,0.5759376136116617
combo_wake_sleep_rmssd_mean_ms,NREM_ODI,209,0.05390922568035733,0.05390922568035733,0.4381940247511483,30.643968,2.62,0.5781781792644111
combo_wake_sleep_sdnn_mean_ms,TotalREMTime,211,-0.053895395905400094,0.053895395905400094,0.4361025439410514,45.76781,84.5,0.5764619302502746
combo_deep_hr_mean,AHI,211,-0.053870825882924335,0.053870825882924335,0.4363120533805105,61.875076,9.7,0.5764775476472898
combo_deep_hr_mean,AHI_3_Percent,211,-0.053870825882924335,0.053870825882924335,0.4363120533805105,61.875076,9.7,0.5764775476472898
combo_nrem_sleep_hours,REM_AHI,209,-0.05386730935881393,0.05386730935881393,0.43855074368591795,5.397778,15.36,0.578517968146635
combo_nrem_sdnn_mean_ms,ODI,211,-0.0538069260051081,0.0538069260051081,0.4368571994365962,39.565783,4.19,0.5769364101255047
combo_nrem_sdnn_mean_ms,ODI_4_Percent,211,-0.0538069260051081,0.0538069260051081,0.4368571994365962,39.565783,4.19,0.5769364101255047
selected_prv_rmssd_pre_final_exclusion_valid_min,TotalREMTime,211,-0.053713811232942825,0.053713811232942825,0.43765228200124473,333.8,84.5,0.5777247869242326
combo_deep_hr_mean,ODI_3_Percent,211,-0.05367982953678844,0.05367982953678844,0.4379426485245316,61.875076,9.71,0.5779772632258584
nrem_first_half_rmssd_mean_ms,SatBelow90,211,0.053567186603954216,0.053567186603954216,0.4389059452928925,29.905211,0.62,0.5787247282270289
nrem_second_half_rmssd_median_ms,TotalREMTime,210,0.05355590767524851,0.05355590767524851,0.4401021329993676,29.878721499999997,84.71000000000001,0.579908639776844
combo_wake_sleep_rmssd_median_ms,MeanSatValue,213,0.05353205443791188,0.05353205443791188,0.4370202869845511,29.588311,94.0,0.5770211260343903
combo_pre_sleep_wake_sdnn_mean_ms,TotalWakeTime,201,0.05352242253461242,0.05352242253461242,0.45047709976048345,43.862875,55.0,0.5881645824499804
selected_prv_selected_policy_min,REM_AHI,209,-0.05349479547524702,0.05349479547524702,0.4417282057460593,324.0,15.36,0.5813944698512791
sleep_included_n,REM_AHI,209,-0.05349479547524702,0.05349479547524702,0.4417282057460593,19440.0,15.36,0.5813944698512791
nrem_second_half_rmssd_mean_ms,MeanSatValue,211,0.05349169936639231,0.05349169936639231,0.4395521707510561,30.71415,94.0,0.5793148609763072
selected_hr_valid_pct,MeanPRSleep,212,0.05337624080671927,0.05337624080671927,0.43944764967555816,58.75,62.0,0.5793080228091897
nrem_first_half_lf_hf_ratio,RDI,211,-0.05337082240083342,0.05337082240083342,0.4405880937193162,2.322574,13.67,0.5801557377672277
nrem_first_half_lf_hf_fixed_mean,RDI,211,-0.05337082240083342,0.05337082240083342,0.4405880937193162,2.322574,13.67,0.5801557377672277
sleep_wake_n,MinSatValue,213,0.05333609165711045,0.05333609165711045,0.43870286480761156,3301.0,87.0,0.5785877674260494
combo_rem_sdnn_mean_ms,NREM_AHI,209,-0.05329755319467185,0.05329755319467185,0.44341592370124583,47.440281,7.71,0.5830172110524261
sleep_light_n,NREM_AHI,209,0.053252067519856935,0.053252067519856935,0.44380564352132934,16094.0,7.71,0.5833388580158649
combo_all_sleep_sleep_hours,DesatBurdenPerHour,213,0.05313843035197388,0.05313843035197388,0.44040376463893627,6.823333,9.0,0.5801557377672277
combo_pre_sleep_wake_lf,REM_AHI,156,-0.05313501151404831,0.05313501151404831,0.5100343418641196,332.070404,15.364999999999998,0.6406048818399276
evt_unclassified_3_n,TotalDeepSleepTime,211,0.05309898749843143,0.05309898749843143,0.4429228049308286,0.0,57.52,0.5825723496519153
combo_rem_hr_std,SatBelow90,211,-0.05303644397800352,0.05303644397800352,0.4434609650597672,4.547081,0.62,0.5830172110524261
combo_pre_sleep_wake_hr_median,TotalLightSleepTime,202,0.0529685308145077,0.0529685308145077,0.4540512101508605,65.669257,266.16499999999996,0.5905939549748861
selected_sdnn_median_ms,REM_ODI,209,-0.052877627531810086,0.052877627531810086,0.44702120323982864,36.668103,6.08,0.5869040201023594
sleep_light_n,REM_AHI,209,-0.052810607865873584,0.052810607865873584,0.44759812962406254,16094.0,15.36,0.5870828283930996
combo_wake_sleep_lf,REM_ODI,209,-0.05280333950257944,0.05280333950257944,0.44766072322772865,506.343912,6.08,0.5870828283930996
combo_pre_sleep_wake_hr_median,AreaUnder90Overall,202,0.05273759158822277,0.05273759158822277,0.4560242556666927,65.669257,1.0,0.5906007468886686
combo_pre_sleep_wake_hr_median,NREM_AHI,200,-0.05268682401890091,0.05268682401890091,0.4587245543321219,65.669257,7.77,0.5931548569630167
selected_hr_max_bpm,NREM_ODI,209,0.05253554965017059,0.05253554965017059,0.44997031312293956,102.100714,2.62,0.5881645824499804
combo_wake_sleep_hr_mean,ODI_3_Percent,213,-0.052476157361455125,0.052476157361455125,0.4461299924419234,63.342141,9.71,0.5859368110078597
combo_pre_sleep_wake_lf_hf_fixed_n_windows_valid,MinPRSleep,211,-0.05247216484175495,0.05247216484175495,0.4483330814504072,5.0,48.0,0.5877002766956113
combo_pre_sleep_wake_lf_hf_fixed_valid_min,MinPRSleep,211,-0.05247216484175495,0.05247216484175495,0.4483330814504072,10.0,48.0,0.5877002766956113
sleep_wake_n,DesatBurdenOverall,213,-0.05246992833732631,0.05246992833732631,0.44618404967179437,3301.0,55.0,0.5859368110078597
combo_pre_sleep_wake_hr_median,NREM_ODI,200,-0.05241852769455161,0.05241852769455161,0.46101876031464306,65.669257,2.645,0.5950999137129257
sleep_wake_n,REM_ODI,209,0.05241161261373786,0.05241161261373786,0.45104149008811,3301.0,6.08,0.5884729239807287
combo_deep_hf,AreaUnder90PerHour,211,0.052344533656069205,0.052344533656069205,0.4494392487530827,247.633367,0.0,0.5881645824499804
combo_wake_sleep_hr_mean,AHI,213,-0.05234205876908091,0.05234205876908091,0.4472945558204525,63.342141,9.7,0.5869986160091988
combo_wake_sleep_hr_mean,AHI_3_Percent,213,-0.05234205876908091,0.05234205876908091,0.4472945558204525,63.342141,9.7,0.5869986160091988
combo_wake_sleep_hf,TotalSleepTime,213,-0.05232402011600095,0.05232402011600095,0.4474513412278144,218.314088,409.67,0.5870722659258973
sleep_onset_h_from_start,DesatBurdenPerHour,211,0.052317955181797694,0.052317955181797694,0.4496697950190157,0.275,9.0,0.5881645824499804
combo_pre_sleep_wake_sleep_hours,DesatBurdenPerHour,211,0.052317955181797694,0.052317955181797694,0.4496697950190157,0.274722,9.0,0.5881645824499804
combo_deep_hr_mean,DesatBurdenOverall,211,-0.052313066027932946,0.052313066027932946,0.44971221162978814,61.875076,55.0,0.5881645824499804
aux_rows,AHI,213,0.05212254464474752,0.05212254464474752,0.44920459946750624,28544.0,9.7,0.5881259591977513
aux_rows,AHI_3_Percent,213,0.05212254464474752,0.05212254464474752,0.44920459946750624,28544.0,9.7,0.5881259591977513
combo_wake_sleep_sleep_hours,AHI,213,0.05212254464474752,0.05212254464474752,0.44920459946750624,7.928611,9.7,0.5881259591977513
combo_wake_sleep_sleep_hours,AHI_3_Percent,213,0.05212254464474752,0.05212254464474752,0.44920459946750624,7.928611,9.7,0.5881259591977513
aux_rows,AreaUnder90PerHour,213,-0.05211585433105732,0.05211585433105732,0.4492628854982823,28544.0,0.0,0.5881259591977513
combo_wake_sleep_sleep_hours,AreaUnder90PerHour,213,-0.05211585433105732,0.05211585433105732,0.4492628854982823,7.928611,0.0,0.5881259591977513
selected_prv_clean_kept_min,MaxPRSleep,211,0.052033166024475316,0.052033166024475316,0.45214427927195566,275.383333,92.0,0.5896479062419601
combo_all_sleep_lf_hf_fixed_n_windows_total,AreaUnder90PerHour,213,-0.051950557135137174,0.051950557135137174,0.45070430709344345,237.0,0.0,0.5881645824499804
combo_all_sleep_lf_hf_fixed_total_min,AreaUnder90PerHour,213,-0.051950557135137174,0.051950557135137174,0.45070430709344345,474.0,0.0,0.5881645824499804
combo_deep_lf_hf_fixed_n_windows_total,AreaUnder90PerHour,213,-0.051950557135137174,0.051950557135137174,0.45070430709344345,237.0,0.0,0.5881645824499804
combo_deep_lf_hf_fixed_total_min,AreaUnder90PerHour,213,-0.051950557135137174,0.051950557135137174,0.45070430709344345,474.0,0.0,0.5881645824499804
combo_nrem_lf_hf_fixed_n_windows_total,AreaUnder90PerHour,213,-0.051950557135137174,0.051950557135137174,0.45070430709344345,237.0,0.0,0.5881645824499804
combo_nrem_lf_hf_fixed_total_min,AreaUnder90PerHour,213,-0.051950557135137174,0.051950557135137174,0.45070430709344345,474.0,0.0,0.5881645824499804
combo_rem_lf_hf_fixed_n_windows_total,AreaUnder90PerHour,213,-0.051950557135137174,0.051950557135137174,0.45070430709344345,237.0,0.0,0.5881645824499804
combo_rem_lf_hf_fixed_total_min,AreaUnder90PerHour,213,-0.051950557135137174,0.051950557135137174,0.45070430709344345,474.0,0.0,0.5881645824499804
combo_rem_lf,AHI_4_Percent,210,-0.051940268726513736,0.051940268726513736,0.45403867077654636,443.175705,4.67,0.5905939549748861
evt_unclassified_3_pct,DesatBurdenOverall,213,0.0518243260999572,0.0518243260999572,0.4518068132681986,0.0,55.0,0.5893395962827409
selected_rmssd_median_ms,NREM_ODI,209,0.05181323655394643,0.05181323655394643,0.45623331205467554,29.159744,2.62,0.5906007468886686
combo_nrem_rmssd_median_ms,NREM_ODI,209,0.05181323655394643,0.05181323655394643,0.45623331205467554,29.159744,2.62,0.5906007468886686
combo_rem_hr_median,MinSatValue,211,0.051727495247832024,0.051727495247832024,0.4548086813056007,63.543979,87.0,0.5905939549748861
combo_wake_sleep_lf_hf_fixed_n_windows_total,AHI,213,0.05169302530676896,0.05169302530676896,0.4529552036881639,237.0,9.7,0.5900901948716374
combo_wake_sleep_lf_hf_fixed_n_windows_total,AHI_3_Percent,213,0.05169302530676896,0.05169302530676896,0.4529552036881639,237.0,9.7,0.5900901948716374
combo_wake_sleep_lf_hf_fixed_total_min,AHI,213,0.05169302530676896,0.05169302530676896,0.4529552036881639,474.0,9.7,0.5900901948716374
combo_wake_sleep_lf_hf_fixed_total_min,AHI_3_Percent,213,0.05169302530676896,0.05169302530676896,0.4529552036881639,474.0,9.7,0.5900901948716374
combo_wake_sleep_lf_hf_fixed_n_windows_total,AreaUnder90PerHour,213,-0.05167756665959745,0.05167756665959745,0.45309051656982036,237.0,0.0,0.5900901948716374
combo_wake_sleep_lf_hf_fixed_total_min,AreaUnder90PerHour,213,-0.05167756665959745,0.05167756665959745,0.45309051656982036,474.0,0.0,0.5900901948716374
selected_hr_median_bpm,DesatBurdenPerHour,211,-0.05157857927287867,0.05157857927287867,0.45610989270086355,61.508851,9.0,0.5906007468886686
combo_nrem_hr_median,DesatBurdenPerHour,211,-0.05157857927287867,0.05157857927287867,0.45610989270086355,61.508851,9.0,0.5906007468886686
nrem_second_half_sdnn_mean_ms,DesatBurdenOverall,211,-0.05156058981687374,0.05156058981687374,0.45626722318344226,40.069881,55.0,0.5906007468886686
combo_wake_sleep_lf,DesatBurdenPerHour,213,-0.051466310391913225,0.051466310391913225,0.4549419573321334,506.343912,9.0,0.5905939549748861
selected_hr_min_bpm,AHI,211,-0.05141302299739443,0.05141302299739443,0.4575589420447088,49.144345,9.7,0.5919440439229685
